***********************************************************
 Czas           Środek         Powierzchnia   dT           
 3784.76589797  969.087269585  985.740605215  16.6533356293
 3785.88399720  969.148932131  985.769048855  16.6201167242
 3787.00209643  969.210471676  985.797435758  16.5869640817
 3788.12019566  969.271888466  985.825766036  16.5538775698
 3789.23829489  969.333182747  985.854039803  16.5208570566
 3790.35639412  969.394354762  985.882257172  16.4879024104
 3791.47449336  969.455404755  985.910418255  16.4550134997
 3792.59259259  969.516332970  985.938523163  16.4221901936
 3793.71069182  969.577139650  985.966572011  16.3894323611
 3794.82879105  969.637825036  985.994564908  16.3567398716
 3795.94689028  969.698389372  986.022501967  16.3241125949
 3797.06498951  969.758832899  986.050383299  16.2915504007
 3798.18308874  969.819155856  986.078209016  16.2590531593
 3799.30118798  969.879358486  986.105979227  16.2266207411
 3800.41928721  969.939441028  986.133694045  16.1942530168
 3801.53738644  969.999403722  986.161353579  16.1619498574
 3802.65548567  970.059246806  986.188957940  16.1297111340
 3803.77358490  970.118970519  986.216507237  16.0975367182
 3804.89168413  970.178575100  986.244001581  16.0654264817
 3806.00978336  970.238060785  986.271441082  16.0333802964
 3807.12788259  970.297427813  986.298825848  16.0013980346
 3808.24598183  970.356676419  986.326155988  15.9694795688
 3809.36408106  970.415806841  986.353431613  15.9376247716
 3810.48218029  970.474819313  986.380652830  15.9058335162
 3811.60027952  970.533714072  986.407819748  15.8741056758
 3812.71837875  970.592491351  986.434932475  15.8424411238
 3813.83647798  970.651151386  986.461991120  15.8108397341
 3814.95457721  970.709694409  986.488995790  15.7793013805
 3816.07267644  970.768120655  986.515946593  15.7478259375
 3817.19077568  970.826430357  986.542843636  15.7164132795
 3818.30887491  970.884623746  986.569687027  15.6850632813
 3819.42697414  970.942701055  986.596476873  15.6537758178
 3820.54507337  971.000662516  986.623213281  15.6225507643
 3821.66317260  971.058508359  986.649896356  15.5913879964
 3822.78127183  971.116238816  986.676526206  15.5602873899
 3823.89937106  971.173854116  986.703102936  15.5292488206
 3825.01747030  971.231354489  986.729626654  15.4982721648
 3826.13556953  971.288740164  986.756097463  15.4673572992
 3827.25366876  971.346011370  986.782515470  15.4365041003
 3828.37176799  971.403168336  986.808880781  15.4057124453
 3829.48986722  971.460211289  986.835193500  15.3749822112
 3830.60796645  971.517140456  986.861453732  15.3443132757
 3831.72606568  971.573956066  986.887661582  15.3137055164
 3832.84416491  971.630658343  986.913817155  15.2831588113
 3833.96226415  971.687247515  986.939920554  15.2526730387
 3835.08036338  971.743723807  986.965971884  15.2222480769
 3836.19846261  971.800087444  986.991971248  15.1918838047
 3837.31656184  971.856338650  987.017918751  15.1615801011
 3838.43466107  971.912477651  987.043814496  15.1313368451
 3839.55276030  971.968504669  987.069658586  15.1011539163
 3840.67085953  972.024419929  987.095451123  15.0710311942
 3841.78895876  972.080223653  987.121192212  15.0409685588
 3842.90705800  972.135916063  987.146881954  15.0109658903
 3844.02515723  972.191497382  987.172520452  14.9810230690
 3845.14325646  972.246967832  987.198107808  14.9511399755
 3846.26135569  972.302327633  987.223644124  14.9213164907
 3847.37945492  972.357577006  987.249129502  14.8915524958
 3848.49755415  972.412716171  987.274564043  14.8618478719
 3849.61565338  972.467745349  987.299947850  14.8322025008
 3850.73375262  972.522664759  987.325281023  14.8026162641
 3851.85185185  972.577474619  987.350563663  14.7730890440
 3852.96995108  972.632175148  987.375795871  14.7436207227
 3854.08805031  972.686766564  987.400977747  14.7142111828
 3855.20614954  972.741249086  987.426109393  14.6848603069
 3856.32424877  972.795622929  987.451190907  14.6555679782
 3857.44234800  972.849888311  987.476222391  14.6263340797
 3858.56044723  972.904045449  987.501203944  14.5971584949
 3859.67854647  972.958094557  987.526135665  14.5680411075
 3860.79664570  973.012035853  987.551017654  14.5389818015
 3861.91474493  973.065869549  987.575850010  14.5099804609
 3863.03284416  973.119595863  987.600632833  14.4810369702
 3864.15094339  973.173215006  987.625366220  14.4521512139
 3865.26904262  973.226727195  987.650050271  14.4233230768
 3866.38714185  973.280132640  987.674685084  14.3945524442
 3867.50524108  973.333431557  987.699270758  14.3658392011
 3868.62334032  973.386624156  987.723807389  14.3371832333
 3869.74143955  973.439710650  987.748295077  14.3085844263
 3870.85953878  973.492691252  987.772733918  14.2800426662
 3871.97763801  973.545566171  987.797124010  14.2515578393
 3873.09573724  973.598335619  987.821465451  14.2231298318
 3874.21383647  973.650999806  987.845758337  14.1947585306
 3875.33193570  973.703558943  987.870002765  14.1664438225
 3876.45003494  973.756013238  987.894198833  14.1381855945
 3877.56813417  973.808362901  987.918346635  14.1099837341
 3878.68623340  973.860608141  987.942446269  14.0818381287
 3879.80433263  973.912749165  987.966497831  14.0537486662
 3880.92243186  973.964786182  987.990501417  14.0257152347
 3882.04053109  974.016719400  988.014457122  13.9977377222
 3883.15863032  974.068549025  988.038365042  13.9698160173
 3884.27672955  974.120275263  988.062225272  13.9419500087
 3885.39482879  974.171898322  988.086037907  13.9141395853
 3886.51292802  974.223418407  988.109803043  13.8863846361
 3887.63102725  974.274835723  988.133520773  13.8586850505
 3888.74912648  974.326150475  988.157191193  13.8310407182
 3889.86722571  974.377362868  988.180814397  13.8034515288
 3890.98532494  974.428473107  988.204390479  13.7759173724
 3892.10342417  974.479481394  988.227919533  13.7484381391
 3893.22152340  974.530387934  988.251401653  13.7210137196
 3894.33962264  974.581192928  988.274836933  13.6936440043
 3895.45772187  974.631896581  988.298225465  13.6663288842
 3896.57582110  974.682499093  988.321567344  13.6390682505
 3897.69392033  974.733000667  988.344862662  13.6118619943
 3898.81201956  974.783401504  988.368111512  13.5847100072
 3899.93011879  974.833701805  988.391313987  13.5576121810
 3901.04821802  974.883901771  988.414470179  13.5305684077
 3902.16631726  974.934001601  988.437580181  13.5035785794
 3903.28441649  974.984001496  988.460644084  13.4766425885
 3904.40251572  975.033901654  988.483661982  13.4497603276
 3905.52061495  975.083702275  988.506633965  13.4229316896
 3906.63871418  975.133403557  988.529560125  13.3961565674
 3907.75681341  975.183005699  988.552440553  13.3694348544
 3908.87491264  975.232508897  988.575275341  13.3427664440
 3909.99301187  975.281913350  988.598064580  13.3161512299
 3911.11111111  975.331219255  988.620808361  13.2895891059
 3912.22921034  975.380426808  988.643506774  13.2630799662
 3913.34730957  975.429536204  988.666159910  13.2366237050
 3914.46540880  975.478547641  988.688767858  13.2102202170
 3915.58350803  975.527461314  988.711330710  13.1838693968
 3916.70160726  975.576277416  988.733848556  13.1575711393
 3917.81970649  975.624996144  988.756321484  13.1313253398
 3918.93780572  975.673617691  988.778749585  13.1051318935
 3920.05590496  975.722142252  988.801132948  13.0789906961
 3921.17400419  975.770570018  988.823471662  13.0529016433
 3922.29210342  975.818901185  988.845765816  13.0268646311
 3923.41020265  975.867135944  988.868015500  13.0008795558
 3924.52830188  975.915274488  988.890220801  12.9749463136
 3925.64640111  975.963317008  988.912381809  12.9490648012
 3926.76450034  976.011263696  988.934498612  12.9232349155
 3927.88259958  976.059114744  988.956571297  12.8974565534
 3929.00069881  976.106870342  988.978599954  12.8717296122
 3930.11879804  976.154530680  989.000584669  12.8460539893
 3931.23689727  976.202095949  989.022525531  12.8204295823
 3932.35499650  976.249566338  989.044422627  12.7948562890
 3933.47309573  976.296942036  989.066276044  12.7693340076
 3934.59119496  976.344223233  989.088085869  12.7438626363
 3935.70929419  976.391410116  989.109852190  12.7184420734
 3936.82739343  976.438502874  989.131575092  12.6930722177
 3937.94549266  976.485501695  989.153254664  12.6677529680
 3939.06359189  976.532406766  989.174890990  12.6424842234
 3940.18169112  976.579218275  989.196484158  12.6172658831
 3941.29979035  976.625936406  989.218034253  12.5920978466
 3942.41788958  976.672561348  989.239541362  12.5669800135
 3943.53598881  976.719093286  989.261005569  12.5419122836
 3944.65408805  976.765532405  989.282426962  12.5168945572
 3945.77218728  976.811878890  989.303805624  12.4919267343
 3946.89028651  976.858132927  989.325141642  12.4670087155
 3948.00838574  976.904294699  989.346435101  12.4421404014
 3949.12648497  976.950364391  989.367686084  12.4173216929
 3950.24458420  976.996342187  989.388894678  12.3925524910
 3951.36268343  977.042228269  989.410060966  12.3678326970
 3952.48078266  977.088022821  989.431185033  12.3431622123
 3953.59888190  977.133726025  989.452266964  12.3185409385
 3954.71698113  977.179338064  989.473306841  12.2939687775
 3955.83508036  977.224859119  989.494304750  12.2694456314
 3956.95317959  977.270289372  989.515260774  12.2449714023
 3958.07127882  977.315629003  989.536174996  12.2205459926
 3959.18937805  977.360878194  989.557047500  12.1961693051
 3960.30747728  977.406037126  989.577878368  12.1718412425
 3961.42557651  977.451105977  989.598667685  12.1475617077
 3962.54367575  977.496084929  989.619415533  12.1233306041
 3963.66177498  977.540974159  989.640121994  12.0991478350
 3964.77987421  977.585773848  989.660787152  12.0750133040
 3965.89797344  977.630484173  989.681411088  12.0509269149
 3967.01607267  977.675105314  989.701993885  12.0268885715
 3968.13417190  977.719637447  989.722535625  12.0028981782
 3969.25227113  977.764080751  989.743036390  11.9789556393
 3970.37037037  977.808435402  989.763496261  11.9550608592
 3971.48846960  977.852701578  989.783915320  11.9312137428
 3972.60656883  977.896879454  989.804293649  11.9074141949
 3973.72466806  977.940969208  989.824631329  11.8836621207
 3974.84276729  977.984971015  989.844928440  11.8599574255
 3975.96086652  978.028885049  989.865185064  11.8363000147
 3977.07896575  978.072711488  989.885401282  11.8126897941
 3978.19706498  978.116450504  989.905577173  11.7891266695
 3979.31516422  978.160102273  989.925712820  11.7656105469
 3980.43326345  978.203666968  989.945808301  11.7421413327
 3981.55136268  978.247144764  989.965863697  11.7187189332
 3982.66946191  978.290535833  989.985879088  11.6953432550
 3983.78756114  978.333840348  990.005854553  11.6720142051
 3984.90566037  978.377058483  990.025790173  11.6487316902
 3986.02375960  978.420190409  990.045686027  11.6254956177
 3987.14185883  978.463236299  990.065542194  11.6023058949
 3988.25995807  978.506196324  990.085358753  11.5791624293
 3989.37805730  978.549070655  990.105135784  11.5560651287
 3990.49615653  978.591859464  990.124873365  11.5330139010
 3991.61425576  978.634562920  990.144571574  11.5100086542
 3992.73235499  978.677181195  990.164230491  11.4870492967
 3993.85045422  978.719714457  990.183850194  11.4641357369
 3994.96855345  978.762162877  990.203430761  11.4412678834
 3996.08665269  978.804526624  990.222972270  11.4184456452
 3997.20475192  978.846805867  990.242474798  11.3956689311
 3998.32285115  978.889000774  990.261938425  11.3729376504
 3999.44095038  978.931111514  990.281363227  11.3502517125
 4000.55904961  978.973138254  990.300749281  11.3276110270
 4001.67714884  979.015081163  990.320096666  11.3050155034
 4002.79524807  979.056940406  990.339405458  11.2824650519
 4003.91334730  979.098716152  990.358675734  11.2599595823
 4005.03144654  979.140408566  990.377907571  11.2374990052
 4006.14954577  979.182017815  990.397101046  11.2150832308
 4007.26764500  979.223544065  990.416256235  11.1927121698
 4008.38574423  979.264987481  990.435373214  11.1703857330
 4009.50384346  979.306348229  990.454452061  11.1481038315
 4010.62194269  979.347626473  990.473492850  11.1258663763
 4011.74004192  979.388822379  990.492495658  11.1036732788
 4012.85814115  979.429936109  990.511460560  11.0815244506
 4013.97624039  979.470967829  990.530387633  11.0594198033
 4015.09433962  979.511917702  990.549276951  11.0373592488
 4016.21243885  979.552785891  990.568128590  11.0153426991
 4017.33053808  979.593572559  990.586942625  10.9933700665
 4018.44863731  979.634277868  990.605719131  10.9714412634
 4019.56673654  979.674901981  990.624458184  10.9495562023
 4020.68483577  979.715445060  990.643159856  10.9277147960
 4021.80293501  979.755907267  990.661824225  10.9059169574
 4022.92103424  979.796288763  990.680451362  10.8841625996
 4024.03913347  979.836589708  990.699041344  10.8624516359
 4025.15723270  979.876810264  990.717594243  10.8407839797
 4026.27533193  979.916950590  990.736110135  10.8191595445
 4027.39343116  979.957010848  990.754589092  10.7975782443
 4028.51153039  979.996991196  990.773031189  10.7760399930
 4029.62962962  980.036891794  990.791436499  10.7545447047
 4030.74772886  980.076712802  990.809805095  10.7330922936
 4031.86582809  980.116454377  990.828137051  10.7116826743
 4032.98392732  980.156116678  990.846432440  10.6903157614
 4034.10202655  980.195699864  990.864691334  10.6689914698
 4035.22012578  980.235204092  990.882913807  10.6477097143
 4036.33822501  980.274629520  990.901099930  10.6264704102
 4037.45632424  980.313976305  990.919249778  10.6052734728
 4038.57442347  980.353244603  990.937363421  10.5841188175
 4039.69252271  980.392434572  990.955440932  10.5630063600
 4040.81062194  980.431546368  990.973482384  10.5419360162
 4041.92872117  980.470580146  990.991487848  10.5209077021
 4043.04682040  980.509536062  991.009457396  10.4999213337
 4044.16491963  980.548414272  991.027391099  10.4789768275
 4045.28301886  980.587214930  991.045289030  10.4580740999
 4046.40111809  980.625938191  991.063151259  10.4372130676
 4047.51921733  980.664584210  991.080977858  10.4163936474
 4048.63731656  980.703153141  991.098768897  10.3956157564
 4049.75541579  980.741645137  991.116524448  10.3748793116
 4050.87351502  980.780060351  991.134244582  10.3541842304
 4051.99161425  980.818398938  991.151929369  10.3335304304
 4053.10971348  980.856661050  991.169578879  10.3129178290
 4054.22781271  980.894846839  991.187193183  10.2923463443
 4055.34591194  980.932956458  991.204772352  10.2718158941
 4056.46401118  980.970990058  991.222316455  10.2513263966
 4057.58211041  981.008947792  991.239825562  10.2308777701
 4058.70020964  981.046829810  991.257299743  10.2104699331
 4059.81830887  981.084636264  991.274739068  10.1901028042
 4060.93640810  981.122367304  991.292143606  10.1697763022
 4062.05450733  981.160023081  991.309513427  10.1494903462
 4063.17260656  981.197603745  991.326848600  10.1292448551
 4064.29070579  981.235109445  991.344149194  10.1090397483
 4065.40880503  981.272540332  991.361415277  10.0888749452
 4066.52690426  981.309896554  991.378646920  10.0687503655
 4067.64500349  981.347178261  991.395844190  10.0486659289
 4068.76310272  981.384385601  991.413007156  10.0286215552
 4069.88120195  981.421518722  991.430135887  10.0086171647
 4070.99930118  981.458577773  991.447230450  9.98865267765
 4072.11740041  981.495562901  991.464290915  9.96872801426
 4073.23549965  981.532474253  991.481317348  9.94884309520
 4074.35359888  981.569311978  991.498309819  9.92899784117
 4075.47169811  981.606076221  991.515268394  9.90919217307
 4076.58979734  981.642767129  991.532193141  9.88942601192
 4077.70789657  981.679384849  991.549084128  9.86969927892
 4078.82599580  981.715929526  991.565941422  9.85001189543
 4079.94409503  981.752401307  991.582765090  9.83036378295
 4081.06219426  981.788800336  991.599555199  9.81075486314
 4082.18029350  981.825126759  991.616311817  9.79118505783
 4083.29839273  981.861380721  991.633035010  9.77165428899
 4084.41649196  981.897562366  991.649724845  9.75216247876
 4085.53459119  981.933671838  991.666381387  9.73270954943
 4086.65269042  981.969709282  991.683004705  9.71329542343
 4087.77078965  982.005674840  991.699594864  9.69392002338
 4088.88888888  982.041568657  991.716151929  9.67458327200
 4090.00698811  982.077390876  991.732675968  9.65528509223
 4091.12508735  982.113141639  991.749167046  9.63602540711
 4092.24318658  982.148821089  991.765625228  9.61680413985
 4093.36128581  982.184429368  991.782050581  9.59762121383
 4094.47938504  982.219966618  991.798443170  9.57847655257
 4095.59748427  982.255432980  991.814803060  9.55937007973
 4096.71558350  982.290828597  991.831130317  9.54030171915
 4097.83368273  982.326153610  991.847425005  9.52127139479
 4098.95178197  982.361408158  991.863687189  9.50227903079
 4100.06988120  982.396592383  991.879916935  9.48332455142
 4101.18798043  982.431706426  991.896114307  9.46440788112
 4102.30607966  982.466750425  991.912279369  9.44552894446
 4103.42417889  982.501724521  991.928412187  9.42668766618
 4104.54227812  982.536628852  991.944512824  9.40788397116
 4105.66037735  982.571463560  991.960581344  9.38911778443
 4106.77847658  982.606228781  991.976617812  9.37038903118
 4107.89657582  982.640924655  991.992622292  9.35169763673
 4109.01467505  982.675551321  992.008594847  9.33304352656
 4110.13277428  982.710108915  992.024535541  9.31442662630
 4111.25087351  982.744597576  992.040444438  9.29584686172
 4112.36897274  982.779017442  992.056321601  9.27730415876
 4113.48707197  982.813368650  992.072167093  9.25879844348
 4114.60517120  982.847651336  992.087980978  9.24032964210
 4115.72327043  982.881865637  992.103763318  9.22189768099
 4116.84136967  982.916011690  992.119514177  9.20350248666
 4117.95946890  982.950089631  992.135233617  9.18514398577
 4119.07756813  982.984099596  992.150921701  9.16682210514
 4120.19566736  983.018041720  992.166578492  9.14853677170
 4121.31376659  983.051916139  992.182204051  9.13028791257
 4122.43186582  983.085722987  992.197798442  9.11207545498
 4123.54996505  983.119462400  992.213361726  9.09389932632
 4124.66806429  983.153134512  992.228893966  9.07575945413
 4125.78616352  983.186739457  992.244395223  9.05765576608
 4126.90426275  983.220277369  992.259865559  9.03958819000
 4128.02236198  983.253748382  992.275305036  9.02155665385
 4129.14046121  983.287152629  992.290713715  9.00356108574
 4130.25856044  983.320490245  992.306091658  8.98560141393
 4131.37665967  983.353761360  992.321438927  8.96767756681
 4132.49475890  983.386966109  992.336755582  8.94978947293
 4133.61285814  983.420104623  992.352041684  8.93193706096
 4134.73095737  983.453177035  992.367297294  8.91412025973
 4135.84905660  983.486183476  992.382522474  8.89633899820
 4136.96715583  983.519124078  992.397717284  8.87859320549
 4138.08525506  983.551998973  992.412881784  8.86088281083
 4139.20335429  983.584808291  992.428016035  8.84320774363
 4140.32145352  983.617552164  992.443120097  8.82556793342
 4141.43955275  983.650230721  992.458194031  8.80796330986
 4142.55765199  983.682844093  992.473237896  8.79039380276
 4143.67575122  983.715392411  992.488251753  8.77285934209
 4144.79385045  983.747875803  992.503235661  8.75535985793
 4145.91194968  983.780294400  992.518189680  8.73789528051
 4147.03004891  983.812648330  992.533113871  8.72046554020
 4148.14814814  983.844937724  992.548008291  8.70307056752
 4149.26624737  983.877162708  992.562873001  8.68571029311
 4150.38434661  983.909323412  992.577708060  8.66838464776
 4151.50244584  983.941419965  992.592513527  8.65109356238
 4152.62054507  983.973452493  992.607289461  8.63383696805
 4153.73864430  984.005421126  992.622035922  8.61661479597
 4154.85674353  984.037325989  992.636752967  8.59942697746
 4155.97484276  984.069167211  992.651440655  8.58227344401
 4157.09294199  984.100944918  992.666099046  8.56515412722
 4158.21104122  984.132659238  992.680728196  8.54806895885
 4159.32914046  984.164310295  992.695328166  8.53101787076
 4160.44723969  984.195898218  992.709899013  8.51400079500
 4161.56533892  984.227423131  992.724440795  8.49701766370
 4162.68343815  984.258885161  992.738953570  8.48006840916
 4163.80153738  984.290284432  992.753437396  8.46315296380
 4164.91963661  984.321621070  992.767892330  8.44627126019
 4166.03773584  984.352895200  992.782318431  8.42942323102
 4167.15583508  984.384106947  992.796715756  8.41260880911
 4168.27393431  984.415256434  992.811084362  8.39582792743
 4169.39203354  984.446343787  992.825424306  8.37908051907
 4170.51013277  984.477369129  992.839735646  8.36236651727
 4171.62823200  984.508332584  992.854018439  8.34568585539
 4172.74633123  984.539234275  992.868272741  8.32903846692
 4173.86443046  984.570074325  992.882498611  8.31242428550
 4174.98252969  984.600852858  992.896696103  8.29584324487
 4176.10062893  984.631569996  992.910865275  8.27929527895
 4177.21872816  984.662225862  992.925006183  8.26278032174
 4178.33682739  984.692820577  992.939118885  8.24629830741
 4179.45492662  984.723354264  992.953203435  8.22984917025
 4180.57302585  984.753827045  992.967259890  8.21343284467
 4181.69112508  984.784239041  992.981288306  8.19704926523
 4182.80922431  984.814590373  992.995288740  8.18069836660
 4183.92732354  984.844881163  993.009261246  8.16438008359
 4185.04542278  984.875111530  993.023205881  8.14809435116
 4186.16352201  984.905281596  993.037122701  8.13184110435
 4187.28162124  984.935391481  993.051011760  8.11562027839
 4188.39972047  984.965441305  993.064873114  8.09943180859
 4189.51781970  984.995431188  993.078706818  8.08327563041
 4190.63591893  985.025361249  993.092512928  8.06715167944
 4191.75401816  985.055231607  993.106291499  8.05105989140
 4192.87211740  985.085042382  993.120042585  8.03500020213
 4193.99021663  985.114793693  993.133766241  8.01897254760
 4195.10831586  985.144485658  993.147462522  8.00297686391
 4196.22641509  985.174118396  993.161131483  7.98701308729
 4197.34451432  985.203692024  993.174773178  7.97108115409
 4198.46261355  985.233206661  993.188387661  7.95518100079
 4199.58071278  985.262662424  993.201974988  7.93931256400
 4200.69881201  985.292059430  993.215535211  7.92347578045
 4201.81691125  985.321397798  993.229068385  7.90767058701
 4202.93501048  985.350677644  993.242574564  7.89189692066
 4204.05310971  985.379899084  993.256053802  7.87615471852
 4205.17120894  985.409062235  993.269506153  7.86044391781
 4206.28930817  985.438167214  993.282931670  7.84476445591
 4207.40740740  985.467214136  993.296330406  7.82911627029
 4208.52550663  985.496203117  993.309702416  7.81349929858
 4209.64360586  985.525134274  993.323047752  7.79791347851
 4210.76170510  985.554007720  993.336366468  7.78235874794
 4211.87980433  985.582823572  993.349658616  7.76683504485
 4212.99790356  985.611581943  993.362924251  7.75134230735
 4214.11600279  985.640282950  993.376163424  7.73588047369
 4215.23410202  985.668926706  993.389376188  7.72044948220
 4216.35220125  985.697513325  993.402562596  7.70504927137
 4217.47030048  985.726042922  993.415722702  7.68967977980
 4218.58839972  985.754515610  993.428856556  7.67434094622
 4219.70649895  985.782931502  993.441964212  7.65903270946
 4220.82459818  985.811290713  993.455045721  7.64375500850
 4221.94269741  985.839593354  993.468101137  7.62850778242
 4223.06079664  985.867839540  993.481130510  7.61329097045
 4224.17889587  985.896029382  993.494133894  7.59810451190
 4225.29699510  985.924162993  993.507111339  7.58294834623
 4226.41509433  985.952240484  993.520062897  7.56782241302
 4227.53319357  985.980261969  993.532988621  7.55272665195
 4228.65129280  986.008227559  993.545888562  7.53766100286
 4229.76939203  986.036137365  993.558762770  7.52262540566
 4230.88749126  986.063991498  993.571611298  7.50761980042
 4232.00559049  986.091790070  993.584434197  7.49264412730
 4233.12368972  986.119533191  993.597231517  7.47769832661
 4234.24178895  986.147220972  993.610003311  7.46278233875
 4235.35988818  986.174853523  993.622749628  7.44789610426
 4236.47798742  986.202430955  993.635470519  7.43303956378
 4237.59608665  986.229953378  993.648166036  7.41821265809
 4238.71418588  986.257420900  993.660836228  7.40341532806
 4239.83228511  986.284833633  993.673481147  7.38864751472
 4240.95038434  986.312191684  993.686100843  7.37390915917
 4242.06848357  986.339495164  993.698695366  7.35920020266
 4243.18658280  986.366744180  993.711264767  7.34452058654
 4244.30468204  986.393938842  993.723809094  7.32987025229
 4245.42278127  986.421079258  993.736328399  7.31524914150
 4246.54088050  986.448165536  993.748822732  7.30065719588
 4247.65897973  986.475197784  993.761292142  7.28609435724
 4248.77707896  986.502176111  993.773736678  7.27156056753
 4249.89517819  986.529100623  993.786156391  7.25705576881
 4251.01327742  986.555971427  993.798551331  7.24257990324
 4252.13137665  986.582788632  993.810921545  7.22813291311
 4253.24947589  986.609552344  993.823267085  7.21371474083
 4254.36757512  986.636262669  993.835587998  7.19932532890
 4255.48567435  986.662919714  993.847884334  7.18496461996
 4256.60377358  986.689523586  993.860156143  7.17063255676
 4257.72187281  986.716074390  993.872403473  7.15632908215
 4258.83997204  986.742572233  993.884626372  7.14205413910
 4259.95807127  986.769017220  993.896824890  7.12780767072
 4261.07617050  986.795409456  993.908999076  7.11358962018
 4262.19426974  986.821749046  993.921148977  7.09939993082
 4263.31236897  986.848036096  993.933274642  7.08523854605
 4264.43046820  986.874270711  993.945376120  7.07110540942
 4265.54856743  986.900452995  993.957453459  7.05700046458
 4266.66666666  986.926583052  993.969506707  7.04292365529
 4267.78476589  986.952660986  993.981535912  7.02887492544
 4268.90286512  986.978686903  993.993541122  7.01485421900
 4270.02096436  987.004660904  994.005522384  7.00086148009
 4271.13906359  987.030583095  994.017479747  6.98689665291
 4272.25716282  987.056453577  994.029413259  6.97295968178
 4273.37526205  987.082272455  994.041322966  6.95905051115
 4274.49336128  987.108039832  994.053208917  6.94516908556
 4275.61146051  987.133755809  994.065071159  6.93131534966
 4276.72955974  987.159420490  994.076909738  6.91748924822
 4277.84765897  987.185033977  994.088724703  6.90369072611
 4278.96575821  987.210596372  994.100516100  6.88991972833
 4280.08385744  987.236107777  994.112283977  6.87617619997
 4281.20195667  987.261568293  994.124028379  6.86246008624
 4282.32005590  987.286978023  994.135749355  6.84877133245
 4283.43815513  987.312337067  994.147446951  6.83510988402
 4284.55625436  987.337645527  994.159121213  6.82147568649
 4285.67435359  987.362903503  994.170772188  6.80786868550
 4286.79245282  987.388111096  994.182399923  6.79428882681
 4287.91055206  987.413268407  994.194004463  6.78073605626
 4289.02865129  987.438375536  994.205585856  6.76721031982
 4290.14675052  987.463432583  994.217144146  6.75371156358
 4291.26484975  987.488439648  994.228679381  6.74023973371
 4292.38294898  987.513396830  994.240191607  6.72679477650
 4293.50104821  987.538304230  994.251680868  6.71337663835
 4294.61914744  987.563161946  994.263147212  6.69998526575
 4295.73724668  987.587970078  994.274590683  6.68662060533
 4296.85534591  987.612728724  994.286011328  6.67328260379
 4297.97344514  987.637437983  994.297409191  6.65997120797
 4299.09154437  987.662097955  994.308784319  6.64668636478
 4300.20964360  987.686708736  994.320136757  6.63342802126
 4301.32774283  987.711270425  994.331466550  6.62019612456
 4302.44584206  987.735783120  994.342773742  6.60699062192
 4303.56394129  987.760246920  994.354058380  6.59381146068
 4304.68204053  987.784661920  994.365320508  6.58065858832
 4305.80013976  987.809028219  994.376560172  6.56753195238
 4306.91823899  987.833345914  994.387777415  6.55443150053
 4308.03633822  987.857615102  994.398972283  6.54135718054
 4309.15443745  987.881835879  994.410144820  6.52830894029
 4310.27253668  987.906008343  994.421295070  6.51528672775
 4311.39063591  987.930132589  994.432423080  6.50229049101
 4312.50873514  987.954208713  994.443528891  6.48932017825
 4313.62683438  987.978236812  994.454612550  6.47637573776
 4314.74493361  988.002216982  994.465674100  6.46345711793
 4315.86303284  988.026149317  994.476713585  6.45056426726
 4316.98113207  988.050033914  994.487731049  6.43769713434
 4318.09923130  988.073870868  994.498726536  6.42485566788
 4319.21733053  988.097660273  994.509700090  6.41203981667
 4320.33542976  988.121402226  994.520651755  6.39924952962
 4321.45352900  988.145096819  994.531581574  6.38648475574
 4322.57162823  988.168744148  994.542489592  6.37374544413
 4323.68972746  988.192344307  994.553375851  6.36103154401
 4324.80782669  988.215897390  994.564240394  6.34834300469
 4325.92592592  988.239403490  994.575083266  6.33567977557
 4327.04402515  988.262862703  994.585904509  6.32304180617
 4328.16212438  988.286275121  994.596704167  6.31042904611
 4329.28022361  988.309640837  994.607482282  6.29784144510
 4330.39832285  988.332959945  994.618238898  6.28527895295
 4331.51642208  988.356232538  994.628974058  6.27274151957
 4332.63452131  988.379458708  994.639687803  6.26022909499
 4333.75262054  988.402638548  994.650380178  6.24774162932
 4334.87071977  988.425772151  994.661051224  6.23527907276
 4335.98881900  988.448859609  994.671700984  6.22284137564
 4337.10691823  988.471901013  994.682329501  6.21042848837
 4338.22501746  988.494896456  994.692936817  6.19804036145
 4339.34311670  988.517846029  994.703522974  6.18567694550
 4340.46121593  988.540749824  994.714088015  6.17333819122
 4341.57931516  988.563607932  994.724631981  6.16102404942
 4342.69741439  988.586420444  994.735154915  6.14873447101
 4343.81551362  988.609187452  994.745656859  6.13646940699
 4344.93361285  988.631909045  994.756137854  6.12422880845
 4346.05171208  988.654585315  994.766597942  6.11201262661
 4347.16981132  988.677216352  994.777037165  6.09982081274
 4348.28791055  988.699802247  994.787455565  6.08765331825
 4349.40600978  988.722343088  994.797853183  6.07551009463
 4350.52410901  988.744838967  994.808230060  6.06339109345
 4351.64220824  988.767289972  994.818586238  6.05129626641
 4352.76030747  988.789696194  994.828921759  6.03922556528
 4353.87840670  988.812057721  994.839236663  6.02717894194
 4354.99650593  988.834374643  994.849530991  6.01515634835
 4356.11460517  988.856647049  994.859804786  6.00315773659
 4357.23270440  988.878875027  994.870058086  5.99118305883
 4358.35080363  988.901058667  994.880290934  5.97923226730
 4359.46890286  988.923198056  994.890503371  5.96730531438
 4360.58700209  988.945293284  994.900695436  5.95540215251
 4361.70510132  988.967344437  994.910867171  5.94352273423
